GBD_SpeciesID,Order,Family,Species,Communal,Uncertainty 1,Duet,Chorus,Social bond,Territory,Uncertainty 2,Molecular,Sources
10847,Pelecaniformes,Sulidae,Morus capensis,0,A,0,0,3,1,A,1,"1, 2"
10848,Pelecaniformes,Sulidae,Morus serrator,0,A,0,0,3,1,A,1,"1, 2"
10849,Pelecaniformes,Sulidae,Papasula abbotti,0,A,0,0,3,1,B,1,"1, 2"
10850,Pelecaniformes,Sulidae,Sula nebouxii,0,A,0,0,3,1,B,1,"1, 2, 3"
10851,Pelecaniformes,Sulidae,Sula variegata,0,A,0,0,2,1,B,1,1
10852,Pelecaniformes,Sulidae,Sula dactylatra,0,A,0,0,2,1,B,1,"1, 2, 60, 314"
10853,Pelecaniformes,Sulidae,Sula granti,0,A,0,0,3,1,A,1,"1, 2, 3, 228"
10854,Pelecaniformes,Sulidae,Sula sula,0,A,0,0,2,1,B,1,"1, 2"
10855,Pelecaniformes,Sulidae,Sula leucogaster,0,A,0,0,2,1,B,1,"1, 2"
10856,Pelecaniformes,Phalacrocoracidae,Microcarbo melanoleucos,0,A,0,0,2,1,B,0,"1, 2"
10857,Pelecaniformes,Phalacrocoracidae,Microcarbo africanus,0,A,0,0,2,1,B,0,1
10858,Pelecaniformes,Phalacrocoracidae,Microcarbo coronatus,0,A,0,0,2,1,B,0,1
10859,Pelecaniformes,Phalacrocoracidae,Microcarbo niger,0,A,0,0,2,1,B,0,1
10860,Pelecaniformes,Phalacrocoracidae,Microcarbo pygmeus,0,A,0,0,2,1,B,0,1
10861,Pelecaniformes,Phalacrocoracidae,Phalacrocorax penicillatus,0,A,0,0,2,1,B,1,"1, 3, 60"
10862,Pelecaniformes,Phalacrocoracidae,Phalacrocorax harrisi,0,A,0,0,2,1,A,0,"1, 3, 60, 314"
10863,Pelecaniformes,Phalacrocoracidae,Phalacrocorax neglectus,0,A,0,0,2,1,B,0,1
10864,Pelecaniformes,Phalacrocoracidae,Phalacrocorax fuscescens,0,A,0,0,2,1,B,0,1
10865,Pelecaniformes,Phalacrocoracidae,Phalacrocorax brasilianus,0,A,0,0,2,1,A,1,"1, 2, 3"
10866,Pelecaniformes,Phalacrocoracidae,Phalacrocorax auritus,0,A,0,0,2,1,A,1,"1, 2, 3"
10867,Pelecaniformes,Phalacrocoracidae,Phalacrocorax fuscicollis,0,A,0,0,2,1,B,0,1
10868,Pelecaniformes,Phalacrocoracidae,Phalacrocorax sulcirostris,0,A,0,0,2,1,B,1,1
10869,Pelecaniformes,Phalacrocoracidae,Phalacrocorax varius,0,A,0,0,2,1,B,1,1
10870,Pelecaniformes,Phalacrocoracidae,Phalacrocorax carbo,0,A,0,0,2,1,A,1,"1, 2"
10871,Pelecaniformes,Phalacrocoracidae,Phalacrocorax lucidus,0,A,0,0,2,1,B,0,1
10872,Pelecaniformes,Phalacrocoracidae,Phalacrocorax capillatus,0,A,0,0,2,1,B,0,1
10873,Pelecaniformes,Phalacrocoracidae,Leucocarbo nigrogularis,0,A,0,0,2,1,B,0,1
10874,Pelecaniformes,Phalacrocoracidae,Leucocarbo capensis,0,A,0,0,2,1,B,0,"1, 3"
10875,Pelecaniformes,Phalacrocoracidae,Leucocarbo bougainvillii,0,A,0,0,2,1,B,0,1
10876,Pelecaniformes,Phalacrocoracidae,Leucocarbo magellanicus,0,A,0,0,2,1,B,0,1
10877,Pelecaniformes,Phalacrocoracidae,Leucocarbo pelagicus,0,A,0,0,2,1,B,1,1
10878,Pelecaniformes,Phalacrocoracidae,Leucocarbo urile,0,A,0,0,2,1,B,1,1
10879,Pelecaniformes,Phalacrocoracidae,Leucocarbo aristotelis,0,A,0,0,2,1,A,1,"1, 2, 5, 60"
10880,Pelecaniformes,Phalacrocoracidae,Leucocarbo gaimardi,0,A,0,0,2,1,B,0,1
10881,Pelecaniformes,Phalacrocoracidae,Leucocarbo punctatus,0,A,0,0,2,1,B,1,1
10882,Pelecaniformes,Phalacrocoracidae,Leucocarbo featherstoni,0,A,0,0,2,1,B,0,1
10883,Pelecaniformes,Phalacrocoracidae,Leucocarbo atriceps,0,A,0,0,2,1,B,1,"1, 2, 3"
10884,Pelecaniformes,Phalacrocoracidae,Leucocarbo georgianus,0,A,0,0,2,1,B,0,1
10885,Pelecaniformes,Phalacrocoracidae,Leucocarbo albiventer,0,A,0,0,2,1,B,0,"1, 3, 60"
10886,Pelecaniformes,Phalacrocoracidae,Leucocarbo bransfieldensis,0,A,0,0,2,1,B,0,"1, 3, 60"
10887,Pelecaniformes,Phalacrocoracidae,Leucocarbo verrucosus,0,A,0,0,2,1,B,0,1
10888,Pelecaniformes,Phalacrocoracidae,Leucocarbo carunculatus,0,A,0,0,2,1,B,0,1
10889,Pelecaniformes,Phalacrocoracidae,Leucocarbo chalconotus,0,A,0,0,2,1,B,1,1
10890,Pelecaniformes,Phalacrocoracidae,Leucocarbo onslowi,0,A,0,0,2,1,B,0,1
10891,Pelecaniformes,Phalacrocoracidae,Leucocarbo campbelli,0,A,0,0,2,1,B,0,1
10892,Pelecaniformes,Phalacrocoracidae,Leucocarbo colensoi,0,A,0,0,2,1,B,0,1
10893,Pelecaniformes,Phalacrocoracidae,Leucocarbo ranfurlyi,0,A,0,0,2,1,B,0,1
10894,Pelecaniformes,Anhingidae,Anhinga melanogaster,0,A,0,0,2,1,B,0,"1, 2"
10895,Pelecaniformes,Anhingidae,Anhinga rufa,0,A,0,0,2,1,B,1,"1, 2"
10896,Pelecaniformes,Anhingidae,Anhinga novaehollandiae,0,A,0,0,2,1,B,1,"1, 2"
10897,Pelecaniformes,Anhingidae,Anhinga anhinga,0,A,0,0,2,1,B,1,"1, 2, 3"
10898,Accipitriformes,Cathartidae,Cathartes aura,0,A,0,0,3,1,A,1,"1, 2, 3, 111"
10899,Accipitriformes,Cathartidae,Cathartes burrovianus,0,A,0,0,3,1,B,1,"1, 111"
10900,Accipitriformes,Cathartidae,Cathartes melambrotus,0,A,0,0,3,1,B,1,"1, 111"
10901,Accipitriformes,Cathartidae,Coragyps atratus,0,A,0,0,3,1,A,1,"1, 111"
10902,Accipitriformes,Cathartidae,Sarcoramphus papa,0,A,0,0,3,1,B,1,"1, 111"
10903,Accipitriformes,Cathartidae,Gymnogyps californianus,0,A,0,0,3,1,A,1,"1, 111"
10904,Accipitriformes,Cathartidae,Vultur gryphus,0,A,0,0,3,1,B,1,"1, 111"
10905,Accipitriformes,Sagittariidae,Sagittarius serpentarius,0,A,0,0,3,2,B,1,"1, 111"
10906,Accipitriformes,Pandionidae,Pandion haliaetus,0,A,0,0,3,2,A,1,"1, 49, 111, "
10907,Accipitriformes,Pandionidae,Pandion cristatus,0,A,0,0,3,2,B,0,"1, 111"
10908,Accipitriformes,Accipitridae,Aviceda cuculoides,0,A,0,0,3,3,C,1,"1, 2, 3, 111"
10909,Accipitriformes,Accipitridae,Aviceda madagascariensis,0,A,0,0,3,3,C,0,"1, 111"
10910,Accipitriformes,Accipitridae,Aviceda jerdoni,0,A,0,0,3,3,C,0,"1, 2, 111"
10911,Accipitriformes,Accipitridae,Aviceda subcristata,0,A,0,0,3,3,C,1,"1, 2, 3, 111"
10912,Accipitriformes,Accipitridae,Aviceda leuphotes,0,A,0,0,3,2,B,0,"1, 2, 3, 111"
10913,Accipitriformes,Accipitridae,Leptodon cayanensis,0,A,0,0,3,2,A,1,"1, 2, 3, 111"
10914,Accipitriformes,Accipitridae,Leptodon forbesi,0,A,0,0,3,2,C,0,0
10915,Accipitriformes,Accipitridae,Chondrohierax uncinatus,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
10916,Accipitriformes,Accipitridae,Chondrohierax wilsonii,0,A,0,0,3,2,B,1,"1, 111"
10917,Accipitriformes,Accipitridae,Henicopernis longicauda,0,A,0,0,3,2,B,1,"1, 111"
10918,Accipitriformes,Accipitridae,Henicopernis infuscatus,0,A,0,0,3,2,B,0,"1, 111"
10919,Accipitriformes,Accipitridae,Pernis apivorus,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
10920,Accipitriformes,Accipitridae,Pernis ptilorhynchus,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
10921,Accipitriformes,Accipitridae,Pernis celebensis,0,A,0,0,3,2,B,1,"1, 111"
10922,Accipitriformes,Accipitridae,Pernis steerei,0,A,0,0,3,2,B,0,"1, 111"
10923,Accipitriformes,Accipitridae,Lophoictinia isura,0,A,0,0,3,3,B,1,"1, 111"
10924,Accipitriformes,Accipitridae,Hamirostra melanosternon,0,A,0,0,3,3,B,1,"1, 111"
10925,Accipitriformes,Accipitridae,Elanoides forficatus,0,A,0,0,3,2,B,1,"1, 3, 111"
10926,Accipitriformes,Accipitridae,Macheiramphus alcinus,0,A,0,0,2,2,B,1,"1, 2, 3, 111"
10927,Accipitriformes,Accipitridae,Gampsonyx swainsonii,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
10928,Accipitriformes,Accipitridae,Elanus caeruleus,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
10929,Accipitriformes,Accipitridae,Elanus axillaris,0,A,0,0,3,1,B,0,"1, 2, 3, 111"
10930,Accipitriformes,Accipitridae,Elanus leucurus,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
10931,Accipitriformes,Accipitridae,Elanus scriptus,0,A,0,0,3,1,B,0,"1, 111"
10932,Accipitriformes,Accipitridae,Chelictinia riocourii,0,A,0,0,3,1,B,0,"1, 111"
10933,Accipitriformes,Accipitridae,Rostrhamus sociabilis,0,A,0,0,2,1,B,1,"1, 2, 3, 111"
10934,Accipitriformes,Accipitridae,Helicolestes hamatus,0,A,0,0,2,2,B,0,"1, 2, 3, 111"
10935,Accipitriformes,Accipitridae,Harpagus bidentatus,0,A,0,0,2,2,B,1,"1, 2, 3, 111"
10936,Accipitriformes,Accipitridae,Harpagus diodon,0,A,0,0,2,2,B,0,"1, 2, 3, 111"
10937,Accipitriformes,Accipitridae,Ictinia mississippiensis,0,A,0,0,2,1,B,1,"1, 2, 3, 111"
10938,Accipitriformes,Accipitridae,Ictinia plumbea,0,A,0,0,2,1,B,1,"1, 2, 3, 111"
10939,Accipitriformes,Accipitridae,Milvus milvus,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
10940,Accipitriformes,Accipitridae,Milvus migrans,0,A,0,0,3,1,B,1,"1, 2, 3, 111, 114"
10941,Accipitriformes,Accipitridae,Haliastur sphenurus,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
10942,Accipitriformes,Accipitridae,Haliastur indus,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
10943,Accipitriformes,Accipitridae,Haliaeetus leucogaster,1,A,1,0,3,3,A,1,"1, 2, 3, 111"
10944,Accipitriformes,Accipitridae,Haliaeetus sanfordi,0,A,0,0,3,2,B,1,"1, 2, 111"
10945,Accipitriformes,Accipitridae,Haliaeetus vocifer,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
10946,Accipitriformes,Accipitridae,Haliaeetus vociferoides,0,A,0,0,3,2,B,1,"1, 3, 111"
10947,Accipitriformes,Accipitridae,Haliaeetus leucoryphus,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
10948,Accipitriformes,Accipitridae,Haliaeetus albicilla,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
10949,Accipitriformes,Accipitridae,Haliaeetus leucocephalus,0,A,0,0,3,2,B,1,"1, 2, 3, 111, 178"
10950,Accipitriformes,Accipitridae,Haliaeetus pelagicus,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
10951,Accipitriformes,Accipitridae,Ichthyophaga humilis,0,A,0,0,3,3,B,1,"1, 2, 111, 384"
10952,Accipitriformes,Accipitridae,Ichthyophaga ichthyaetus,0,A,0,0,3,3,B,1,"1, 2, 111, 384 "
10953,Accipitriformes,Accipitridae,Gypohierax angolensis,0,A,0,0,3,1,B,1,"1, 111"
10954,Accipitriformes,Accipitridae,Gypaetus barbatus,0,A,0,0,3,2,B,1,"1, 111"
10955,Accipitriformes,Accipitridae,Neophron percnopterus,0,A,0,0,3,1,B,1,"1, 111"
10956,Accipitriformes,Accipitridae,Necrosyrtes monachus,0,A,0,0,3,1,B,1,"1, 111"
10957,Accipitriformes,Accipitridae,Gyps africanus,0,A,0,0,3,1,B,1,"1, 111"
10958,Accipitriformes,Accipitridae,Gyps bengalensis,0,A,0,0,3,1,B,1,"1, 111"
10959,Accipitriformes,Accipitridae,Gyps indicus,0,A,0,0,3,1,B,1,"1, 111"
10960,Accipitriformes,Accipitridae,Gyps tenuirostris,0,A,0,0,3,1,B,1,"1, 111"
10961,Accipitriformes,Accipitridae,Gyps rueppellii,0,A,0,0,3,1,B,1,"1, 111"
10962,Accipitriformes,Accipitridae,Gyps himalayensis,0,A,0,0,3,1,B,1,"1, 111"
10963,Accipitriformes,Accipitridae,Gyps fulvus,0,A,0,0,3,1,B,1,"1, 111"
10964,Accipitriformes,Accipitridae,Gyps coprotheres,0,A,0,0,3,1,B,1,"1, 111"
10965,Accipitriformes,Accipitridae,Sarcogyps calvus,0,A,0,0,3,2,B,1,"1, 111"
10966,Accipitriformes,Accipitridae,Trigonoceps occipitalis,0,A,0,0,3,2,B,1,"1, 111"
10967,Accipitriformes,Accipitridae,Aegypius monachus,0,A,0,0,3,1,B,1,"1, 111"
10968,Accipitriformes,Accipitridae,Torgos tracheliotus,0,A,0,0,3,1,B,1,"1, 111"
10969,Accipitriformes,Accipitridae,Circaetus gallicus,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
10970,Accipitriformes,Accipitridae,Circaetus beaudouini,0,A,0,0,3,3,B,0,"1, 111"
10971,Accipitriformes,Accipitridae,Circaetus pectoralis,0,A,0,0,3,3,B,1,"1, 2, 111"
10972,Accipitriformes,Accipitridae,Circaetus cinereus,0,A,0,0,3,3,B,1,"1, 111"
10973,Accipitriformes,Accipitridae,Circaetus fasciolatus,0,A,0,0,3,3,B,1,"1, 2, 111"
10974,Accipitriformes,Accipitridae,Circaetus cinerascens,0,A,0,0,3,3,B,1,"1, 2, 3, 111"
10975,Accipitriformes,Accipitridae,Terathopius ecaudatus,0,A,0,0,3,2,B,1,"1, 111, 158"
10976,Accipitriformes,Accipitridae,Spilornis cheela,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
10977,Accipitriformes,Accipitridae,Spilornis minimus,0,A,0,0,3,2,B,0,"1, 111"
10978,Accipitriformes,Accipitridae,Spilornis klossi,0,A,0,0,3,2,B,0,"1, 111"
10979,Accipitriformes,Accipitridae,Spilornis kinabaluensis,0,A,0,0,3,2,B,0,"1, 3, 111"
10980,Accipitriformes,Accipitridae,Spilornis rufipectus,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
10981,Accipitriformes,Accipitridae,Spilornis holospilus,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
10982,Accipitriformes,Accipitridae,Spilornis elgini,0,A,0,0,3,2,B,1,"1, 111"
10983,Accipitriformes,Accipitridae,Dryotriorchis spectabilis,0,A,0,0,3,2,B,1,"1, 111"
10984,Accipitriformes,Accipitridae,Eutriorchis astur,0,A,0,0,3,2,B,1,"1, 111"
10985,Accipitriformes,Accipitridae,Circus aeruginosus,0,A,0,0,3,1,B,1,"1, 2, 3, 111"
10986,Accipitriformes,Accipitridae,Circus spilonotus,0,A,0,0,3,2,B,0,"1, 111"
10987,Accipitriformes,Accipitridae,Circus approximans,0,A,0,0,3,2,B,0,"1, 2, 111"
10988,Accipitriformes,Accipitridae,Circus ranivorus,0,A,0,0,3,2,B,1,"1, 111"
10989,Accipitriformes,Accipitridae,Circus maillardi,0,A,0,0,3,2,B,0,"1, 2, 111"
10990,Accipitriformes,Accipitridae,Circus macrosceles,0,A,0,0,3,2,B,0,"1, 111"
10991,Accipitriformes,Accipitridae,Circus buffoni,0,A,0,0,3,1,B,1,"1, 2, 111"
10992,Accipitriformes,Accipitridae,Circus assimilis,0,A,0,0,3,2,B,0,"1, 2, 111"
10993,Accipitriformes,Accipitridae,Circus maurus,0,A,0,0,3,2,B,0,"1, 2, 111"
10994,Accipitriformes,Accipitridae,Circus cyaneus,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
10995,Accipitriformes,Accipitridae,Circus cinereus,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
10996,Accipitriformes,Accipitridae,Circus macrourus,0,A,0,0,3,2,B,0,"1, 2, 111"
10997,Accipitriformes,Accipitridae,Circus melanoleucos,0,A,0,0,3,2,B,0,"1, 111"
10998,Accipitriformes,Accipitridae,Circus pygargus,0,A,0,0,3,1,B,0,"1, 2, 3, 111"
10999,Accipitriformes,Accipitridae,Polyboroides typus,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
11000,Accipitriformes,Accipitridae,Polyboroides radiatus,0,A,0,0,3,3,B,0,"1, 2, 3, 111"
11001,Accipitriformes,Accipitridae,Melierax metabates,0,A,0,0,3,3,B,0,"1, 2, 3, 111"
11002,Accipitriformes,Accipitridae,Melierax poliopterus,0,A,0,0,3,3,B,1,"1, 2, 3, 111"
11003,Accipitriformes,Accipitridae,Melierax canorus,0,A,0,0,3,3,B,1,"1, 2, 3, 111, 226"
11004,Accipitriformes,Accipitridae,Micronisus gabar,0,A,0,0,3,2,B,1,"1, 2, 111"
11005,Accipitriformes,Accipitridae,Accipiter poliogaster,0,A,0,0,3,2,B,0,"1, 2, 3, 111"
11006,Accipitriformes,Accipitridae,Accipiter trivirgatus,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
11007,Accipitriformes,Accipitridae,Accipiter griseiceps,0,A,0,0,3,2,B,0,"1, 111"
11008,Accipitriformes,Accipitridae,Accipiter toussenelii,0,A,0,0,3,2,B,0,"1, 2, 3, 111"
11009,Accipitriformes,Accipitridae,Accipiter tachiro,0,A,0,0,3,3,B,1,"1, 2, 3, 111"
11010,Accipitriformes,Accipitridae,Accipiter castanilius,0,A,0,0,3,2,B,0,"1, 111"
11011,Accipitriformes,Accipitridae,Accipiter badius,0,A,0,0,3,2,B,0,"1, 2, 3, 111"
11012,Accipitriformes,Accipitridae,Accipiter butleri,0,A,0,0,3,2,B,0,"1, 111"
11013,Accipitriformes,Accipitridae,Accipiter brevipes,0,A,0,0,3,2,B,0,"1, 2, 3, 111"
11014,Accipitriformes,Accipitridae,Accipiter soloensis,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
11015,Accipitriformes,Accipitridae,Accipiter francesiae,0,A,0,0,3,3,B,0,"1, 2, 3, 111"
11016,Accipitriformes,Accipitridae,Accipiter trinotatus,0,A,0,0,3,3,B,0,"1, 2, 3, 111"
11017,Accipitriformes,Accipitridae,Accipiter novaehollandiae,0,A,0,0,3,3,B,1,"1, 2, 3, 111"
11018,Accipitriformes,Accipitridae,Accipiter hiogaster,0,A,0,0,3,2,B,0,"1, 2, 111"
11019,Accipitriformes,Accipitridae,Accipiter fasciatus,0,A,0,0,3,3,B,0,"1, 2, 3, 111"
11020,Accipitriformes,Accipitridae,Accipiter melanochlamys,0,A,0,0,3,2,B,0,"1, 111"
11021,Accipitriformes,Accipitridae,Accipiter albogularis,0,A,0,0,3,2,B,0,"1, 2, 3, 111"
11022,Accipitriformes,Accipitridae,Accipiter haplochrous,0,A,0,0,3,2,B,0,"1, 2, 3, 111"
11023,Accipitriformes,Accipitridae,Accipiter rufitorques,0,A,0,0,3,2,B,0,"1, 2, 111"
11024,Accipitriformes,Accipitridae,Accipiter henicogrammus,0,A,0,0,3,2,B,0,"1, 2, 3, 111"
11025,Accipitriformes,Accipitridae,Accipiter luteoschistaceus,0,A,0,0,3,2,B,0,"1, 2, 3, 111"
11026,Accipitriformes,Accipitridae,Accipiter imitator,0,A,0,0,3,2,B,1,"1, 111"
11027,Accipitriformes,Accipitridae,Accipiter poliocephalus,0,A,0,0,3,2,B,0,"1, 111"
11028,Accipitriformes,Accipitridae,Accipiter princeps,0,A,0,0,3,2,B,0,"1, 111"
11029,Accipitriformes,Accipitridae,Accipiter superciliosus,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
11030,Accipitriformes,Accipitridae,Accipiter collaris,0,A,0,0,3,2,B,0,"1, 2, 3, 111"
11031,Accipitriformes,Accipitridae,Accipiter erythropus,0,A,0,0,3,2,B,0,"1, 111"
11032,Accipitriformes,Accipitridae,Accipiter minullus,0,A,0,0,3,2,B,0,"1, 2, 3, 111"
11033,Accipitriformes,Accipitridae,Accipiter gularis,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
11034,Accipitriformes,Accipitridae,Accipiter virgatus,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
11035,Accipitriformes,Accipitridae,Accipiter nanus,0,A,0,0,3,2,B,0,"1, 2, 111"
11036,Accipitriformes,Accipitridae,Accipiter erythrauchen,0,A,0,0,3,2,B,0,"1, 2, 3, 111"
11037,Accipitriformes,Accipitridae,Accipiter cirrocephalus,0,A,0,0,3,3,B,1,"1, 2, 3, 111"
11038,Accipitriformes,Accipitridae,Accipiter brachyurus,0,A,0,0,3,2,B,0,"1, 111"
11039,Accipitriformes,Accipitridae,Accipiter rhodogaster,0,A,0,0,3,2,B,0,"1, 2, 3, 111"
11040,Accipitriformes,Accipitridae,Accipiter madagascariensis,0,A,0,0,3,2,B,0,"1, 2, 3, 111"
11041,Accipitriformes,Accipitridae,Accipiter ovampensis,0,A,0,0,3,2,B,0,"1, 111"
11042,Accipitriformes,Accipitridae,Accipiter nisus,0,A,0,0,3,2,A,1,"1, 2, 3, 34, 111"
11043,Accipitriformes,Accipitridae,Accipiter rufiventris,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
11044,Accipitriformes,Accipitridae,Accipiter striatus,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
11045,Accipitriformes,Accipitridae,Accipiter chionogaster,0,A,0,0,3,3,B,0,"1, 2, 3, 111"
11046,Accipitriformes,Accipitridae,Accipiter ventralis,0,A,0,0,3,3,A,0,"1, 2, 3, 111"
11047,Accipitriformes,Accipitridae,Accipiter erythronemius,0,A,0,0,3,3,B,1,"1, 2, 3, 111"
11048,Accipitriformes,Accipitridae,Accipiter cooperii,0,A,0,0,3,2,A,1,"1, 2, 3, 111, 312"
11049,Accipitriformes,Accipitridae,Accipiter gundlachi,0,A,0,0,3,2,B,0,"1, 2, 111"
11050,Accipitriformes,Accipitridae,Accipiter bicolor,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
11051,Accipitriformes,Accipitridae,Accipiter chilensis,0,A,0,0,3,2,B,0,"1, 2, 3, 111"
11052,Accipitriformes,Accipitridae,Accipiter melanoleucus,0,A,0,0,3,2,B,0,"1, 2, 3, 111"
11053,Accipitriformes,Accipitridae,Accipiter henstii,0,A,0,0,3,2,B,0,"1, 2, 3, 111"
11054,Accipitriformes,Accipitridae,Accipiter gentilis,0,A,0,0,3,3,B,1,"1, 2, 3, 111, 274"
11055,Accipitriformes,Accipitridae,Accipiter meyerianus,0,A,0,0,3,2,B,0,"1, 2, 3, 111"
11056,Accipitriformes,Accipitridae,Erythrotriorchis buergersi,0,A,0,0,3,2,B,0,"1, 111"
11057,Accipitriformes,Accipitridae,Erythrotriorchis radiatus,0,A,0,0,3,3,B,0,"1, 111"
11058,Accipitriformes,Accipitridae,Megatriorchis doriae,0,A,0,0,3,2,B,0,"1, 2, 3, 111"
11059,Accipitriformes,Accipitridae,Urotriorchis macrourus,0,A,0,0,3,2,B,1,"1, 2, 111"
11060,Accipitriformes,Accipitridae,Kaupifalco monogrammicus,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
11061,Accipitriformes,Accipitridae,Butastur rufipennis,0,A,0,0,3,2,B,1,"1, 111"
11062,Accipitriformes,Accipitridae,Butastur teesa,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
11063,Accipitriformes,Accipitridae,Butastur liventer,0,A,0,0,3,2,B,0,"1, 2, 3, 111"
11064,Accipitriformes,Accipitridae,Butastur indicus,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
11065,Accipitriformes,Accipitridae,Geranospiza caerulescens,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
11066,Accipitriformes,Accipitridae,Leucopternis plumbeus,0,A,0,0,3,3,B,1,"1, 2, 3, 111"
11067,Accipitriformes,Accipitridae,Leucopternis schistaceus,0,A,0,0,3,3,B,1,"1, 2, 3, 111"
11068,Accipitriformes,Accipitridae,Leucopternis princeps,0,A,0,0,3,3,B,1,"1, 2, 3, 111"
11069,Accipitriformes,Accipitridae,Leucopternis melanops,0,A,0,0,3,3,B,1,"1, 2, 3, 111"
11070,Accipitriformes,Accipitridae,Leucopternis kuhli,0,A,0,0,3,3,B,1,"1, 2, 3, 111"
11071,Accipitriformes,Accipitridae,Leucopternis lacernulatus,0,A,0,0,3,3,B,1,"1, 111"
11072,Accipitriformes,Accipitridae,Leucopternis semiplumbeus,0,A,0,0,3,3,B,1,"1, 2, 3, 111"
11073,Accipitriformes,Accipitridae,Leucopternis albicollis,0,A,0,0,3,3,B,1,"1, 2, 3, 111"
11074,Accipitriformes,Accipitridae,Leucopternis occidentalis,0,A,0,0,3,3,B,1,"1, 2, 3, 111"
11075,Accipitriformes,Accipitridae,Leucopternis polionotus,0,A,0,0,3,3,B,1,"1, 2, 3, 111"
11076,Accipitriformes,Accipitridae,Buteogallus aequinoctialis,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
11077,Accipitriformes,Accipitridae,Buteogallus anthracinus,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
11078,Accipitriformes,Accipitridae,Buteogallus gundlachii,0,A,0,0,3,2,B,0,"1, 2, 3, 111"
11079,Accipitriformes,Accipitridae,Buteogallus urubitinga,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
11080,Accipitriformes,Accipitridae,Buteogallus meridionalis,0,A,0,0,3,2,B,1,"1, 2, 3, 111, 221"
11081,Accipitriformes,Accipitridae,Parabuteo unicinctus,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
11082,Accipitriformes,Accipitridae,Busarellus nigricollis,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
11083,Accipitriformes,Accipitridae,Geranoaetus melanoleucus,0,A,0,0,3,3,B,1,"1, 2, 3, 111"
11084,Accipitriformes,Accipitridae,Harpyhaliaetus solitarius,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
11085,Accipitriformes,Accipitridae,Harpyhaliaetus coronatus,0,A,0,0,3,2,B,1,"1, 2, 111"
11086,Accipitriformes,Accipitridae,Buteo nitidus,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
11087,Accipitriformes,Accipitridae,Buteo magnirostris,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
11088,Accipitriformes,Accipitridae,Buteo lineatus,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
11089,Accipitriformes,Accipitridae,Buteo ridgwayi,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
11090,Accipitriformes,Accipitridae,Buteo platypterus,0,A,0,0,3,3,B,1,"1, 2, 3, 111"
11091,Accipitriformes,Accipitridae,Buteo leucorrhous,0,A,0,0,3,3,B,1,"1, 2, 3, 111"
11092,Accipitriformes,Accipitridae,Buteo brachyurus,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
11093,Accipitriformes,Accipitridae,Buteo albigula,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
11094,Accipitriformes,Accipitridae,Buteo swainsoni,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
11095,Accipitriformes,Accipitridae,Buteo albicaudatus,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
11096,Accipitriformes,Accipitridae,Buteo galapagoensis,0,A,0,0,3,3,A,1,"1, 3, 104 "
11098,Accipitriformes,Accipitridae,Buteo polyosoma,0,A,0,0,3,2,B,1,"1, 2, 3, 111"
